embalaje,largo,ancho,alto,peso,procedencia,temperatura,manipulacion,protocolo
B,49.633757074042066,27.13636241211092,21.130613016514054,23.30285494046727,D,ambiente,normal,protocolo_2
B,41.426042716372095,45.05674582947827,54.39175871253531,31.875028361073387,C,ambiente,normal,protocolo_2
C,38.98674938256226,52.28385052929468,43.8827090033393,27.593751562062153,D,ambiente,normal,protocolo_2
C,54.887010944112184,25.907805324997884,51.154295580032134,20.524645100639567,D,ambiente,normal,protocolo_2
B,12.641115870747875,57.212989723289496,63.577005776840515,23.949550295921416,D,ambiente,fragil,protocolo_1
A,61.24476594338247,18.84869527035341,36.101569588646456,19.42387445783229,B,refrigerado,fragil,protocolo_1
C,50.697677113941424,33.74842615379804,67.21140050236119,25.08424262866435,B,refrigerado,fragil,protocolo_1
C,44.09290085718296,51.70815398814122,32.88171043202,16.83255170234985,D,ambiente,fragil,protocolo_1
C,14.748850205960778,47.82408954783185,39.3291204243097,27.31711923251131,D,ambiente,normal,protocolo_2
B,34.41277076014028,55.34808776043993,57.799854793936,29.331497443756604,D,ambiente,normal,protocolo_2
C,40.59074736389118,59.67937597516034,54.72675776343907,17.214099252057547,D,ambiente,normal,protocolo_2
C,75.55897463275147,56.36275034502516,46.18978443778371,19.021085965896425,D,ambiente,normal,protocolo_2
C,48.62397042883889,46.69371312177876,47.3357836416269,20.617368080364137,B,ambiente,fragil,protocolo_1
B,59.53400853740867,35.434493406929185,50.586247793989564,22.500876633924726,A,ambiente,fragil,protocolo_1
C,41.21261284039087,70.56653937562322,37.42020807358634,25.607420229364998,B,ambiente,normal,protocolo_2
B,37.80258567060058,70.89805918210357,66.53539412406701,30.14773465554774,A,ambiente,fragil,protocolo_1
A,58.497964175489415,49.04700928147757,31.4132427323118,17.8057436765621,D,ambiente,normal,protocolo_2
B,33.24185925496924,54.20419379631052,26.470362170716424,31.610426953377083,D,refrigerado,fragil,protocolo_1
C,12.611420489751694,43.74127520068013,42.61003057671005,26.765329606949923,A,ambiente,normal,protocolo_2
B,62.12990657140336,49.68068828179203,39.310626073057676,20.69666910334935,B,ambiente,fragil,protocolo_1
A,28.431596779261508,52.76729223262442,59.0441605065498,15.855073233192803,D,ambiente,fragil,protocolo_1
C,38.75295714034985,56.30381224727732,50.56363919187707,23.8063286476141,D,ambiente,normal,protocolo_2
A,46.5029394853651,56.24955408895168,66.26706152131536,22.103494509311307,A,ambiente,normal,protocolo_2
A,50.56893260253245,34.72959063600745,55.851529242302604,20.047551355610178,D,ambiente,normal,protocolo_2
B,57.85302909486171,57.791499430889615,38.30163017799741,20.885644818596127,C,ambiente,normal,protocolo_2
A,72.69282490926314,49.08797259828424,60.113984621758846,20.42700090170678,C,refrigerado,fragil,protocolo_1
A,66.71894862212115,75.31671146339895,73.87722976088618,28.14083336581809,B,ambiente,fragil,protocolo_1
A,16.149367105704847,36.88215556543741,60.27001307935056,30.24919225930803,D,ambiente,normal,protocolo_2
B,48.01428308275231,51.70443287199524,81.62406365614177,23.645109921601097,B,ambiente,normal,protocolo_2
A,31.94864496326823,54.66995621782856,42.43693781173678,25.459715474181802,A,ambiente,normal,protocolo_2
B,20.221219839375465,74.63736716575895,46.31184426535074,20.593574594723012,C,ambiente,normal,protocolo_2
C,48.30599330838504,57.55164112955582,40.06995690350205,18.137296584141918,A,ambiente,normal,protocolo_2
A,61.0824040731499,70.52893963209996,41.558376808185514,22.739957433805095,B,ambiente,normal,protocolo_2
A,50.64643069652478,70.97146950427263,68.7255045812538,29.161958275112216,A,refrigerado,fragil,protocolo_1
A,37.555866278193236,65.96274503387912,44.01901638575463,34.46291212323917,A,ambiente,normal,protocolo_2
C,54.69928239104795,50.609768665079194,51.33611817206028,25.903235904018146,C,ambiente,normal,protocolo_2
C,14.56355604995585,50.94877394926582,46.11235474712448,20.645477158452852,D,ambiente,normal,protocolo_2
B,45.76133415388409,53.972474811772095,36.87027064921928,28.49051859271728,A,ambiente,fragil,protocolo_1
C,53.87045034364252,41.72510804198153,63.48824243561134,24.618501353322042,B,ambiente,normal,protocolo_2
A,57.53314003459515,54.831278126214805,49.90149226096732,32.70238541460965,A,ambiente,normal,protocolo_2
A,44.33343619296812,38.26512487818543,58.557662464362,27.085133237511577,D,refrigerado,fragil,protocolo_1
A,63.04960687045562,38.69685927901034,44.8613669632094,25.36727720619929,D,ambiente,fragil,protocolo_1
C,41.10642548721819,41.07363232547195,58.75413363898704,26.5062099710754,B,ambiente,fragil,protocolo_1
C,47.38666851452189,74.61013093016223,23.791143969937625,21.869502699810727,C,ambiente,normal,protocolo_2
B,44.79503169685576,27.13566448789045,40.635433163511564,24.0435188262863,C,ambiente,normal,protocolo_2
A,58.28231474667664,60.041478572233046,20.127806597652555,30.760336512384654,D,ambiente,normal,protocolo_2
C,37.01789560320738,52.02661901395099,46.904620642196114,24.363735701856506,D,ambiente,normal,protocolo_2
A,46.74171175679455,59.84407969261268,48.38736639757379,27.442644303920247,D,ambiente,normal,protocolo_2
C,40.20472282619134,42.675741448276604,38.93706114305858,25.028699299578612,A,refrigerado,fragil,protocolo_1
C,31.33747818345112,44.768598107980196,36.04963238247022,24.119515013043166,B,ambiente,normal,protocolo_2
A,45.94576950686586,58.879518969338164,74.02582020123373,30.121026558707115,D,ambiente,normal,protocolo_2
A,71.7624293694521,42.47580892474585,66.17795556234512,18.785149391691657,C,ambiente,normal,protocolo_2
C,56.3152172247075,43.97068505580026,72.0341347112993,16.79329704876864,D,refrigerado,fragil,protocolo_1
A,70.69860684791537,35.667001861564714,46.44067389380131,29.572969033405073,D,ambiente,normal,protocolo_2
A,48.29437542900809,55.22517064505499,62.30418621121551,24.307832927643677,C,ambiente,normal,protocolo_2
B,31.475656575415144,31.0069023654545,36.566087338424296,26.243302904997332,D,ambiente,normal,protocolo_2
B,49.523207667377555,82.23668696373734,34.54439459221779,36.500403087483775,A,refrigerado,fragil,protocolo_1
C,66.32896465537229,58.55282216385908,77.48939395469424,25.245722533670197,D,ambiente,normal,protocolo_2
A,34.09456630717919,65.0346210775049,27.383543252385248,29.93010631939462,A,ambiente,normal,protocolo_2
A,66.52366050558527,72.50218147663777,48.30400076111943,25.52829351307404,D,ambiente,normal,protocolo_2
A,38.731415325463544,29.314520517208383,58.17110166468787,28.439908431195093,C,ambiente,normal,protocolo_2
A,32.85274786332097,79.51528421801689,53.64149658461367,21.6971228153287,B,ambiente,fragil,protocolo_1
B,62.115003034005355,24.626926032081535,51.599045307465005,23.758749084517408,B,ambiente,normal,protocolo_2
A,47.50082727667697,53.22734696774859,52.99288356455699,19.50486840122835,B,ambiente,normal,protocolo_2
B,33.90032947979908,44.47505106676839,77.35036671652652,21.37067204849001,A,ambiente,normal,protocolo_2
A,22.482363334312858,41.476014997417835,56.110407035989795,17.392949373651263,A,ambiente,normal,protocolo_2
A,68.52009218409174,21.65923282456452,57.33953469851483,23.729738870101958,A,ambiente,normal,protocolo_2
B,37.45459800135872,32.64142496017913,36.72867722520644,23.14092917308601,C,ambiente,normal,protocolo_2
B,59.31621294273944,47.67339241890037,34.98397593124179,24.159789802255663,C,ambiente,fragil,protocolo_1
A,46.89771790490535,64.71540885832982,39.998375316218976,30.123564583958277,C,ambiente,fragil,protocolo_1
B,29.2350812268122,45.79630860795913,77.55306548289028,23.169100744409036,C,ambiente,normal,protocolo_2
A,37.01295654227239,51.74103622262423,58.16030229093114,19.102564420929095,B,refrigerado,fragil,protocolo_1
C,50.71164592408088,42.21575286736233,63.61132003578995,22.65928875836931,D,ambiente,normal,protocolo_2
A,55.185260698865974,34.03321619238959,41.61905254243781,28.138962743061704,C,refrigerado,fragil,protocolo_1
A,61.68534576662866,38.9112257328628,32.86156060780786,22.92761159663538,D,ambiente,normal,protocolo_2
C,76.93806133714284,42.30633197384594,67.11733810442053,22.325820047811874,A,ambiente,normal,protocolo_2
A,55.89179951385668,38.46701290296295,44.380595659077095,26.891827889635373,B,refrigerado,fragil,protocolo_1
A,62.262862337803,64.60039581433065,46.298517815936314,33.43461881028166,C,ambiente,normal,protocolo_2
B,58.6730227775463,47.60935747269002,52.68364464949269,27.572038182817355,B,ambiente,normal,protocolo_2
B,61.82991828549196,58.69980414075846,78.18393912874674,25.506562063543218,A,refrigerado,fragil,protocolo_1
B,73.96777673629234,36.779817125167945,46.90179640115915,25.068261080147643,D,ambiente,fragil,protocolo_1
C,60.870612698726035,29.99788340543428,58.523681967758975,21.275450375778128,A,ambiente,fragil,protocolo_1
A,36.8731162127167,50.51572134374902,55.8487021244395,25.131828087511092,B,refrigerado,fragil,protocolo_1
B,59.73396728812754,46.31828762189374,33.26400304963394,24.51857709850976,B,ambiente,normal,protocolo_2
A,36.84440672949933,52.9824803983018,47.34608537983969,28.475496076374878,B,refrigerado,fragil,protocolo_1
B,75.99514563787241,68.98046888810418,66.3512925480631,26.7305865964566,C,ambiente,normal,protocolo_2
B,53.35247148786413,30.685191933960787,46.70228980692941,24.103963424791512,B,ambiente,normal,protocolo_2
A,84.84357866454079,78.39740800425352,66.14922137074582,27.621000589066387,C,ambiente,normal,protocolo_2
C,51.30947663818277,48.8232686211248,30.503128259160167,29.78111696536346,C,ambiente,normal,protocolo_2
C,23.176781242808076,43.3932021293991,63.05699617813942,29.14757302865097,B,ambiente,normal,protocolo_2
C,50.59313012301547,67.87511031685042,51.2246645571118,29.676250225076103,A,ambiente,fragil,protocolo_1
B,7.754910550196982,45.71578446366997,52.997708572758164,21.078849972527248,C,ambiente,fragil,protocolo_1
C,58.755651121380794,63.41664355488078,46.78030774488478,25.13649626292039,D,ambiente,fragil,protocolo_1
A,42.16262452415429,46.749949703706676,62.074241454999196,19.86403812615384,D,ambiente,normal,protocolo_2
B,44.37920778464142,45.00160200619706,63.82883256385229,27.773002643517685,D,ambiente,normal,protocolo_2
C,46.61207339964252,76.0249411835536,50.68785589104896,22.470285512264482,A,refrigerado,fragil,protocolo_1
B,76.87410070871684,53.590378483076314,49.97116014636547,36.419200486655384,A,refrigerado,fragil,protocolo_1
C,68.71611942687773,33.21573366847056,62.08669041352864,27.15829142165618,D,ambiente,normal,protocolo_2
B,28.327000915670027,48.4426338850122,53.09931522580762,22.214594304371506,B,ambiente,normal,protocolo_2
B,21.5083116056917,47.7945346106257,59.88877013479284,22.968568262422625,A,ambiente,fragil,protocolo_1
A,74.49972186599844,43.79322420984663,11.262492083223513,23.654860482106713,D,ambiente,normal,protocolo_2
C,66.78210556577588,49.80289336301871,34.51361963597183,27.145499813651774,B,ambiente,normal,protocolo_2
A,63.78615557905583,52.75335031216135,46.31549982904168,26.026086116221695,D,ambiente,normal,protocolo_2
B,68.48125589902475,46.13662781220118,41.56594452838184,26.940491216993852,B,ambiente,normal,protocolo_2
B,67.5614543155163,50.31957699517782,53.63417374522551,29.862797231957604,A,ambiente,normal,protocolo_2
C,31.437358457445022,46.665712338867,49.735199323149146,21.68713604423574,A,ambiente,normal,protocolo_2
A,42.03794667427806,55.299877135313295,66.85534106997181,16.259926561411014,A,ambiente,normal,protocolo_2
B,14.987332022497483,74.44940059478076,39.03484059314444,22.985845324571024,D,ambiente,normal,protocolo_2
B,49.53224191503905,43.50025520791737,62.83803816555538,28.53942311690259,D,ambiente,normal,protocolo_2
A,35.63360641050768,60.56899340724807,51.78008122646504,24.225935987714795,B,ambiente,fragil,protocolo_1
C,36.887776528473374,89.46960067412695,20.928100301715293,26.982032905525465,B,refrigerado,fragil,protocolo_1
A,63.44590283156637,67.47012658180945,69.07784630380453,25.00708110223984,C,ambiente,fragil,protocolo_1
A,54.43242582731493,66.24953042540645,32.96664207427963,25.729086877082032,A,ambiente,normal,protocolo_2
A,34.37658876672719,26.275608901710264,55.244842113600356,27.17950932284206,C,ambiente,normal,protocolo_2
C,54.68109725379298,53.97860165537818,33.323807960797296,30.227017062149287,A,ambiente,normal,protocolo_2
A,60.50347170277435,36.69649601713216,40.2981138773589,21.11821688795132,B,ambiente,normal,protocolo_2
B,24.268742117346555,31.13083630226498,53.91134565664825,25.345429913364804,A,ambiente,normal,protocolo_2
C,74.84326325032558,49.78562613166953,61.045270010811606,22.958279160710106,B,ambiente,normal,protocolo_2
B,58.85747671898238,48.27039523494395,35.61009119194277,23.2834521346989,D,ambiente,normal,protocolo_2
A,34.67510902041694,48.713147207978,45.96263667213728,31.066871418300924,A,ambiente,normal,protocolo_2
A,77.54319691472682,55.415354873826544,44.53537688349082,32.3294481466376,B,ambiente,normal,protocolo_2
B,64.58834403366615,56.54438719603776,27.896197205018726,24.912548498617543,C,ambiente,normal,protocolo_2
B,14.26201504622204,42.164915153550595,33.32882888004518,24.97170954358544,C,ambiente,normal,protocolo_2
A,51.60234434954188,43.74218438691356,63.154614235258265,23.088755261264758,B,ambiente,normal,protocolo_2
C,64.57791935463665,74.88251221475784,35.12241653236304,25.603559058977638,B,refrigerado,fragil,protocolo_1
A,42.17263742344643,81.93171788111617,49.76285856426625,25.19879612623413,A,ambiente,normal,protocolo_2
B,52.596286926739836,42.32099656649047,31.85348727936881,29.361958074477393,A,ambiente,normal,protocolo_2
C,55.77126258040607,73.44876461319687,37.65199657558207,12.300384961811998,C,refrigerado,fragil,protocolo_1
B,31.689738713215785,73.96902294092172,63.21029510984817,30.791646759037377,C,ambiente,normal,protocolo_2
A,32.86802088969709,69.20162326090501,47.089330576763864,29.668784274416595,C,ambiente,normal,protocolo_2
A,30.812508349653836,42.76797042411236,37.89927066527183,30.834801125705415,C,ambiente,normal,protocolo_2
C,37.87582085999495,22.317807756810346,19.051151767700233,28.21822795544081,C,ambiente,normal,protocolo_2
B,36.65082148533942,43.21107945588384,74.42253125095756,26.945953442395627,C,ambiente,normal,protocolo_2
B,71.71529137641201,66.65704122878941,49.12481689012854,22.371259881278267,A,ambiente,normal,protocolo_2
C,66.87843648842903,76.65032885498891,19.743164480855725,26.801864304414423,B,refrigerado,fragil,protocolo_1
C,69.7236160610303,40.96816107207701,32.78591265794701,33.53771688543346,B,ambiente,fragil,protocolo_1
C,61.9770240042848,71.18377018226411,49.330294505868785,20.424198740739946,A,refrigerado,fragil,protocolo_1
A,64.43666855023385,25.410728789458002,70.37639802371996,26.658154226152377,C,ambiente,normal,protocolo_2
C,32.58181061949364,38.8616988195202,26.53496228635408,21.448136839651827,A,ambiente,normal,protocolo_2
C,47.79674354280678,35.8319484593984,48.94224966844262,23.50634167856052,B,ambiente,normal,protocolo_2
B,46.748470390040524,43.89271515921473,59.464395773970665,21.781236955174762,D,ambiente,normal,protocolo_2
C,50.13058078081254,63.295345673853625,15.356959213275871,28.234790609866394,D,ambiente,normal,protocolo_2
B,47.803612561732116,64.3690488484994,30.807511304806123,26.303970801221396,B,ambiente,fragil,protocolo_1
A,42.25877549568043,57.17212814768806,48.22122374957484,23.441113278657745,C,ambiente,fragil,protocolo_1
A,54.42531779887902,58.31532586557113,66.0712683677866,26.211152135054398,D,ambiente,normal,protocolo_2
C,60.812173772883234,42.44957356847044,60.58878233129991,22.04585169904161,B,ambiente,normal,protocolo_2
C,63.380798479623394,43.05601099247901,53.74602886431257,14.558821662147938,B,refrigerado,fragil,protocolo_1
C,58.27249248384062,18.420620408891576,71.2305506654534,23.036924260582097,C,ambiente,normal,protocolo_2
A,59.09005233373449,57.579150197880864,48.639728865464775,31.093508837764514,D,ambiente,normal,protocolo_2
C,54.61940039241293,34.21864215614619,20.11894900415259,27.380608419399557,D,ambiente,normal,protocolo_2
C,52.47999814450195,51.88658241311697,86.22263621552123,36.403077853291876,C,ambiente,normal,protocolo_2
C,59.44149837669305,47.834526117782296,53.65343350753625,24.301066116259257,C,ambiente,normal,protocolo_2
A,60.467441756194056,65.4375810094174,43.71804844244722,19.840148880802573,C,ambiente,normal,protocolo_2
A,43.14355077552332,37.38527381736397,67.88332850093634,31.305918225538914,A,refrigerado,fragil,protocolo_1
B,30.469706627047714,45.27061847114547,41.08843920626534,25.669260059774025,D,refrigerado,fragil,protocolo_1
